277																																																																																																																																																																																																																																																																																					
CM105	0	0	0	0	0	0.6736	0	0	0	0.166784	0	0	0.07864	1.071	0.97187	0.947574	0.621064	0	0	0.179424	0.277596	0.50682	0.07319	0	0.406042	0.2286	0.323688	0	0.417662	0	1.25425	0	0	0.25978	0.240038	0.097698	0	0.862416	1.142434	0.525868	0.572948	0	0.053874	0	0.256828	0.489218	0.064454	0	0	0.109958	0.074944	0	0	0.1343	0	0	0.16181	0.0352	0	0	0	0.026372	2	1.750702	0.258006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007226	0	0	0.512706	0.033628	0.18997	0	0	0.027326	0.0882	0.631402	0	0	0	0	0	0	0	0	0.67055	0	0.204516	1.241526	0.080876	0	0.063348	0	0.070626	0	0	0.041406	0	0	0	0	0	0.091598	0.132716	0.016224	0	0	0	0.17901	0	0	0	0	0	0	0	0	0	0.00199	0.092336	0	0.193984	0.040544	0	0	0	0	0.04737	0	0	0.02628	0.035926	0	0	0	0	0.095078	0.164522	0.048214	1.044756	0.26049	0.044268	0.327994	0	0	0	0	0	0.009718	0	0.004406	0	0	0	0.208302	0	0	0	0	0	0	0.240206	0.555978	0.130948	0	0	0.136146	0.538856	0.460586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27631	0	0	0.012762	0	0	0.13414	0.087348	0	0.014396	0.238422	0	0	0.059536	0.174442	0	0.442616	0	0.036026	0	0	0.378516	0	0	0	0.087598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139274	0.210426	0.067144	0.034086	0.134006	0	0.125696	0	0	0.020958	0
CM174	0	0	0	0	0.049956	0.800628	0.014614	0	0	0.129918	0	0	0.038134	1.131944	0.898118	1.052904	0.693668	0	0	0.127686	0.249338	0.255842	0.073668	0	0.336006	0.333632	0.277768	0	0.195334	0	1.334702	0	0.077358	0.194806	0.270638	0.085996	0	0.91758	1.171016	0.277388	0.316984	0	0	0	0.176908	0.423942	0.07539	0	0	0.087748	0.110006	0	0	0.15545	0	0	0.19981	0	0	0	0	0.11518	1.750702	2	0.264296	0.050334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093948	0	0.041032	0.609838	0	0.106664	0	0	0	0.076042	0.5841	0	0	0	0	0	0	0	0	0.772194	0	0.227034	1.309268	0.040442	0	0.033244	0	0.168204	0	0	0.044472	0	0	0	0	0	0.148956	0.16363	0.082678	0.081296	0	0.02093	0.0891	0	0	0	0	0	0	0	0	0.022732	0	0.06856	0	0.14687	0	0.039976	0.116222	0	0	0	0	0	0.067356	0.116474	0	0	0	0	0.182466	0.102688	0.105606	0.884888	0.178434	0.033868	0.263382	0	0	0.011618	0.033954	0.02673	0.01777	0	0	0	0	0	0.127736	0	0	0	0	0	0	0.138176	0.36186	0.081156	0	0	0.101884	0.292882	0.284076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13939	0	0.003538	0	0	0	0.233886	0.093168	0	0.049426	0.105786	0	0	0.023582	0.118146	0	0.195786	0	0.03553	0	0	0.281414	0	0	0	0.089556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185768	0.256882	0.15739	0	0.043382	0	0.063068	0	0	0	0
CM37	0.214146	0	0.111712	0.166224	0.276554	0.03262	0	0.006532	0	0.024396	0	0	0.271174	0.005036	0	0	0	0.219534	0	0.09857	0.114076	0.080696	0.010236	0.004108	0	0	0	0	0.01058	0.047978	0.030478	0.023752	0	0.017792	0.002066	0.039546	0.0992	0.058938	0.039298	0.091356	0.06028	0.074132	0	0.231808	0.057418	0	0	0.146006	0.165388	0.165194	0	0	0	0.017134	0	0	0.106646	0	0.065154	0.068692	0	0.186128	0.258006	0.264296	2	0	0	0	0	0	0	0	0	0	0	0.04222	0	0	0	0	0	0.084574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02649	0	0	0	0.00351	0	0	0.852472	0	0.013936	0.141952	0.01674	0.013346	0.00142	0.093102	0.099046	0.011166	0	0.09549	0	0.089138	0.002626	0	0.064112	0.118394	0	0.002418	0.125544	0.029046	0	0.02321	0	0.16239	0.025288	0.156104	0.24633	0.305352	0	0.055318	0	0.38797	0.373404	0.199234	0.186054	0.088842	0.093624	0.001674	0	0	0	0.048074	0	0.045222	0	0	0.010252	0.049726	0	0.02069	0	0	0.04688	0.206654	0.034862	0	0	0	0	0	0.008684	0.116046	0	0.05336	0	0.03285	0	0	0.207124	0.016866	0.20614	0	0.029706	0	0	0	0	0	0.086052	0	0	0.058194	0.004816	0	0	0	0	0	0	0	0	0.09994	0	0.114976	0.175388	0	0.106152	0.026468	0	0	0	0	0.01121	0.027554	0	0	0	0	0	0	0.008702	0	0	0	0.016032	0	0.181144	0	0.179934	0.165332	0.053358	0.11376	0.054774	0.30177	0.051034	0	0	0	0.248364	0	0	0.023114	0.011078	0.103746	0	0	0	0.033322	0.04204	0	0.132236	0.07217	0	0	0.089682	0	0	0.040776	0	0	0	0.117244	0.047	0	0	0	0.194262	0	0	0.12989	0.058172	0.026734	0.030286	0.085486	0.09464	0	0	0.124512	0	0
CM7	0	0	0	0	0.212652	0.082928	0	0	0.06269	0	0	0	0.119502	0	0	0.09654	0.076286	0.061548	0.18571	0.093526	0.02955	0.098564	0	0	0.069416	0.043484	0.083834	0.011714	0.134826	0.068094	0	0	0.029522	0	0.062324	0	0.054152	0	0	0.05984	0.11859	0	0	0	0.047096	0.024628	0.12539	0.019872	0	0.184976	0.092916	0.02118	0	0.09169	0	0.102392	0.110862	0	0	0	0.115918	0.231872	0	0.050334	0	2	0	0.075324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039366	0	0	0	0	0.079838	0.092388	0	0	0	0	0	0	0	0	0.022424	0	0	0.110944	0	0.020776	0	0.234152	0.043438	0.060032	0.092886	0.001638	0.010652	0	0	0	0.153318	0.091698	0	0	0.104448	0.019944	0.051768	0.059456	0.01609	0.00399	0	0	0.032938	0.037034	0	0	0.061642	0.169234	0.226736	0.080646	0	0.01218	0.289918	0.167304	0.093316	0	0.199706	0.051562	0.073954	0.07138	0	0	0	0	1.22E-04	0	0.086994	0	0.042516	0.173588	0.022342	0.166802	0.052374	0	0.166516	0.127718	0	0	0.001176	0	0.04584	0	0.150906	0.035696	0	0.060248	0.308462	0	0.096624	0	0.023598	0.060062	0	0	0.137054	0.095312	0.21779	0	0	0	0	0	0.134996	0	0	0	0	0	0	0	0	0	0	0	0.07848	0.092548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08623	0.088674	0.141758	0	0	0.128844	0.220522	0.270188	0.11231	0.149942	0.065936	0.16474	0.076956	0.147962	0.036856	0.136828	0.069772	0.008042	0	0	0.141534	0.091478	0	0.113684	0.055254	0.185818	0.094216	0	0	0	0	0	0.033454	0	0.010146	0.149386	0	0.196532	0.062768	0.132438	0.193548	0.174794	0.17886	0	0.155746	0.00103	0.181546	0	0.189606	0.195732	0	0.121976	0.216174
CML10	0.225772	0	0	0	0	0	0	0.042218	0.11469	0.009666	0	0.256486	0	0	0	0	0	0	0	0	0	0	0	0.024826	0.026816	0	0	0.017086	0	0.05755	0	0	0	0	0	0	0.03602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124266	0.106668	0.031544	0.20996	0.053606	0	0.01177	0.136944	0.041722	0	0	0	0	0	0	2	0.18089	0.333588	1.684872	0.326602	0.237176	0.213614	0.173744	0.114908	0.092338	0.281872	0	0.460694	0.282476	0.304914	0.193914	0.1187	0.251324	0.283202	0.3301	0.25143	0.43849	0.267292	0.081732	0.045358	0.282334	0.168806	0.126648	0.190574	0.161042	0.088496	0.161686	0.36239	0.18072	0.123202	0.115502	0.360874	0.043156	0.216968	0.012606	0.038834	0	0	0	0	0	0	0	0.039714	0.161186	0	0	0	0	0.003132	0	0.029992	0	0	0.003386	0.00359	0.012652	0	6.42E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046276	0	0.244602	0.118094	0.290018	0.073658	0.180418	0	0.196718	0.055656	0.030532	0	0	0	0	0	0.225294	0	0	0.238858	0	0.037546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089978	0.063478	0	0.025412	0	0	0	0.067348	0.208386	0.035934	0	0.114804	0.146342	0.180974	0.09465	0.276764	0.32652	0	0	0	0.105826	0.159594	0	0	0	0.003422	0.231652	0.170292	0.176966	0	0	0.188012	0.125244	0.315394	0.25818	0.088064	0.139524	0.158656	0	0.052194	0.072568	0.09574	0	0.069842	0	0	0	0	0	0	0	0	0.050444	0.040078	0.01958	0	0.012316	0	0	0	0	0.189858	0	0	0	0	0	0.036646	0	0	0.399774	0	0.455826	0.180018	0.053566	0.061078	0.240304	0	0	0	0.00757	0	0	0	0	0	0	0.01299	0.02021	0	0	0	0	0	0.036394	0	0
CML103	0.118348	0	0.02249	0	0	0	0	0	0	0.099808	0	0.03063	0	0	0	0	0.057382	0	0.13358	0	0	0	0	0	0	0	0	0	0	0	0	0.052938	0	0	0	0	0.05258	0	0	0	0	0	0	0.12679	0	0	0	0.065822	0	0	0	0	0.086592	0	0	0	0.04565	0	0	0.04588	0	0.01909	0	0	0	0.075324	0.18089	2	0.452454	0.172836	0.161684	0.175378	0.16777	0.04074	0.20169	0.172766	0.141768	0.120926	0.265238	0.195	0.24145	0.343978	0.421684	0.235186	0.080644	0.172794	0.160086	0.412832	0.16879	0.143736	0	0.399036	0.154436	0.066484	0	0.186148	0.068372	0.11735	0.143702	0.288602	0.142226	0.116346	0.180044	0.41486	0.125172	0	0.013526	0	0.02446	0	0	0	0	0	0.206936	0.04813	0.202056	0.077318	0.1075	0	0	0	0	0	0	0	0.038624	0.14155	0	0	0.053666	0	0	0	0.04023	0	0	0	0	0	0	0.057802	0	0.048816	0	0.184336	0.12818	0.120748	0.07271	0.081216	0.043022	0.237662	0.097074	0.167724	0.19129	0.112442	0.054296	0	0	0	0	0	0.22365	0	0.12106	0.092666	0.005776	0	0	0.05336	0.154298	0.096498	0	0	0	0	0	0	0	0	0.051186	0.146494	0	0	0	0	0	0.235364	0.005544	0.199688	0	0	0.004466	0.087938	0.027072	0.286614	0.206668	0	0	0	0.099412	0.166588	0	0	0	0	0	0.122028	0.085248	0.137418	0.010626	0.008818	0.066576	0.266722	2.72E-04	0.050626	0.156096	0.196736	0.22644	0.23115	0.222224	0.083174	0	0.053016	0	0.037782	0	0.002734	0	0	0	0	0	0.08636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124668	0	0.04399	0.10317	0.131458	0.350242	0	0.04887	0	0.231382	0.189252	0	0.056704	0	0	0	0.011482	0.021612	0	0	0.063348	0.080892	0	0	0	0	0	0.103412	0	0.101078
CML108	0.142416	0.044168	0	0	0	0	0.01513	0.238834	0.209722	0	0.054848	0	0	0	0	0	0	0	0.009536	0	0	0	0	0.059842	0	0	0	0	0	0	0	0.04602	0	0	0	0	0.004592	0	0	0	0	0.014874	0	0	0	0	0.026812	0	0.01455	0	0.045868	0	0.17386	0	0.068424	0	0.106418	0.159204	0.175052	0.066032	0	0	0	0	0	0	0.333588	0.452454	2	0.281604	0.24353	0.208604	0	0.178564	0.13278	0.016632	0	0.103664	0.304486	0.198906	0.184266	0.130908	0.324262	0.181562	0.152852	0.194678	0.158742	0.314948	0.242938	0.044048	0.18515	0.260756	0.182364	0.12086	0.248658	0.244304	0.12282	0.250194	0.106162	0.167148	0.16942	0.099814	0.058404	0.196072	0.003926	0	0.100562	0.082926	0	0	0	0	0	0	0.179886	0.155522	0.027806	0.106352	0.018978	0	0.066444	0	0	0	0	0	0.027804	0	0	0	0.02925	0	0	0	0.042994	0	0	0	0	0	0	0	0	0.139562	0.016796	0	0.067616	0.06897	0	0.147524	0.053374	0.177132	0	0.062234	0	0	0.00891	0	0.0447	0.060466	0	0	0.212704	0	0.028206	0	0.012658	0.033112	0.162546	0	0.012456	0	0	0	0	0	0	0	0	0	0.07034	0.008734	0	0.08594	0	0.210298	0	0.091624	0.1572	0.087038	0	0.176624	0.11776	0.23039	0.041264	0.234644	0.15656	0	0	0	0.042564	0.081734	0	0	0	0	0.17511	0.174976	0.039744	0.11628	0.19817	0.143294	0.201694	0.215536	0.221096	0.172192	0.057082	0.200758	0.170596	0.245702	0.26483	0.148498	0	0	0	0	0	0.02269	0	0	0	0	0	0.181684	0	0.048706	0	0	0	0	0	0.03894	0.091246	0	0	0	0	0	0	0.08877	0.1035	0.248598	0.13038	0.096544	0.093158	0	0.397122	0.205414	0.09593	0.140932	0	0	0	0	0.013102	0.022114	0	0	0.075142	0.097494	0	0	0.118712	0	0.106082	0	0
CML11	0.143624	0.049972	0	0	0	0	0	0.026798	0.126856	0	0	0.2296	0	0	0	0	0	0	0	0	0	0	0.025556	0.11161	0.018924	0	0	0	0	0.0573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014648	0.075146	0	0	0.043432	0.086918	0.020964	0.081816	0.053048	0	0	0.109698	0	0	0	0	0	0	0	1.684872	0.172836	0.281604	2	0.3261	0.247608	0.277968	0.19687	0.11646	0.208672	0.236652	0.01254	0.403536	0.30871	0.332832	0.205308	0.192792	0.257078	0.305216	0.251506	0.199972	0.479858	0.262648	0.054824	0	0.174524	0.235874	0.112934	0.127344	0.231428	0.056978	0.192424	0.4214	0.204264	0.127498	0.06781	0.397716	0.003782	0.190608	0.014064	0	0	0	0	0	0.026718	0	0	0.07988	0.103454	0.014894	0	0	0	0.099094	0	0.032188	0	0	0.038056	0.018966	0	0	0	0.074202	0	0	0	0	0	0	0	0	0	0	0	0	0.066888	0	0.264828	0.082216	0.271388	0.22792	0.147646	0.035686	0.218868	0.020372	0.02729	0	0	0	0	0	0.184034	0	0	0.193636	0	0.04764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098482	0	0	0	0	0.06532	0	0.162082	0.041732	0.110608	0	0.150952	0.190942	0.194164	0.035758	0.19825	0.21995	0	0	0	0.056694	0.095656	0	0	0	0.069762	0.237986	0.204328	0.147366	0.06448	0.03625	0.160992	0.149314	0.27383	0.238752	0.133296	0.153672	0.11869	0	0.008794	0.034108	0.028964	0	0.091044	0	0	0	0.021278	0	0	0	0	0	0	0.010842	0	0.018206	0	0	0	0	0.22179	0	0	0	0	0	0	0	0	0.358176	0.01552	0.407934	0.14291	0.06019	0.060864	0.137118	0.063124	0	0	0.013528	0	0.035512	0	0	0	0	0.028034	0	0	0.002048	0	0	0	0.03063	0	0
CML14	0	0	0	0	0.02152	0	0	0.208	0.009098	0	2.10E-04	0.241962	0	0	0	0	0	0.173376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-04	0.106596	0.062886	0	0	0.02998	0	0.049668	0.073324	0.036284	0	0	0	0	0	0.326602	0.161684	0.24353	0.3261	2	0.199344	0.26127	0.019122	0.178148	0.129156	0.098884	0.315962	0.46663	0.098568	0.354134	0.228696	0.385322	0.307976	0.241944	0.228292	0.185034	0.277428	0.178358	0.083694	0.119688	0.203958	0.145598	0.117842	0.284698	0.268828	0.170322	0.121538	0.24162	0.33427	0.286428	0.230606	0.17446	0.032002	0.19019	0.051004	0.06507	0	0.026696	0	0	0	0	0	0.093896	0.207356	0.145684	0.070126	0	0	0.04227	0	0	0	0	0.030688	0.029506	0.036848	0	0.114596	0	0.001228	0.0637	0	0.056446	0	0	0	0	0	0	0.14806	0.018614	0	0	0.15195	0.229562	0.181514	0.003554	0.227292	0.16651	0.143572	0.006224	0	0	0	0.131752	0	0	0	0	0	0.059042	0	0	0	0	0	0	0	0.199552	9.10E-04	0	0	0	0	0	0	0	0	0	0	0	0.174514	0	0.040218	0	0	0.132782	0	0	0.095852	0.109014	0.294802	0.187796	0.336614	0.265608	0	0	0	0.135442	0.17891	0	0	0	0	0.166652	0.104596	0.182324	0.02513	0.008066	0.123052	0.21836	0.188794	0.198504	0.21454	0.225922	0.238996	0.051704	0.117464	0.118074	0.304974	0	0	0	0	0	0.166456	0	0	0	0	0	0	0	0	0	0.10753	0	0	0	0.085302	0.116076	0	0	0	0	0	0	0.019976	0.049572	0.014902	0.3247	0.075474	0.180104	0.099624	0.213194	0.145684	0.059242	0.029566	0	0	0.030304	0	0.004914	0	0	0	0.069952	0.076772	0	0	0	0	0	0	0.002892
CML154Q	0	0	0.017068	0	0	0	0	0.080282	0.168228	0	0	0.083542	0	0	0.018852	0.009566	0	0	0	0	0	0	0	0.016494	0	0.002388	0	0.018876	0	0	0	0.092996	0	0.015322	0	0	0	0	0	0	0	0	0	0.0463	0	0	0	0	0	0	0	0.030342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237176	0.175378	0.208604	0.247608	0.199344	2	0.313116	0.24914	0.288132	0.053696	0.321886	0.27848	0.229898	0.338618	0.184698	0.051474	0.316218	0.162812	0.101538	0.18736	0.251842	0.287012	0.308824	0.417998	0.072228	0.112566	0.213358	0.117624	0.075804	0.302392	0.240532	0.258896	0.21256	0.151428	0.272304	0.330242	0.08807	0.04119	0.122322	0.05447	0	0	0	0	0	0	0	0	0.02606	0.177348	0	0	0	0	0.09596	0	0	0.131894	0	0	0	0	0	0	0.01699	0.014722	0.036686	0	0	9.56E-04	0	0	0	0	0	0	0.125124	0	0	0.0446	0.09419	0.203914	0	0.233276	0.112472	0.224916	0	0.060832	0.103218	0	0	0	0.001986	0.270684	0.10671	0	0.02924	0	0.078176	0	0	0	0.012684	0.026878	0.121358	0	0	0	0.028212	0	0	0.129708	0	0	0.0222	0.165206	0	0	0.00638	0	0	0	0.067142	0	0	0.268944	0.230814	0.254934	0.236356	0.068418	0.178418	0	0	0	0.031216	0.103986	0	0	0	0	0.19728	0.163496	0.22157	0	0	0.290578	0.116008	0.09118	0.19052	0.119054	0.149498	0.273804	0.067536	0.005822	0	0.112288	0	0	0	0	0	0.036452	0	0	0	0	0	0	0	0	0	0.01824	0	0	0	0.051072	0	0.054206	0	0	0	0.069384	0.11658	0.135858	0.183232	0.182236	0.31744	0.041626	0.310814	0.027322	0.072858	0.225022	0.15829	0.02634	0	0.008072	0	0	0	0	0.047218	0	0	0.23341	0	0	0	0.011842	0	0	0.010954
CML157Q	0	0.005212	0	0	0	0	0	0.202186	0.036512	0	0	0.137228	0	0	0.03531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182028	0	0.082896	0	0	0	0.064586	0.017016	0	0	0	0	0.023368	0	0	0	0	0.213614	0.16777	0	0.277968	0.26127	0.313116	2	0.334372	0.251564	0.040466	0.139032	0.340706	0.097014	0.295738	0.286124	0.139048	0.097	0.181828	0.20048	0.078396	0.209464	0.119104	0.178932	0.240406	0.074222	0.166914	0	0.062288	0.035378	0.171572	0.207044	0.30471	0.163024	0.138374	0.143044	0.133844	0.293904	0.196598	0.299714	0	0.177302	0	0.139422	0	0	0.031712	0	0	0.111802	0.09724	0.003658	0	0	0	0.039742	0	0	0	0	0.027752	0	0.23762	0	0	0	0	0	0	0.10108	0.036396	0	0	0.118974	0	0.116488	0	0.021252	0	0	0.069176	0.180314	0.079368	0.167312	0.264522	0.002858	0.250626	0	0.054304	0	0.075292	0.204068	0.022874	0	0.090558	0	0	0.092372	0	0.091354	0.173742	0.047746	0	0.067952	0.148494	0.187146	0	0	0	0	0	0	0	0	0	0	0.01891	0.06056	0	0	0	0.055514	0	0	0	0	0.14149	0.179492	0.175814	0.1949	0.199414	0.15861	0	0	0	0.031896	0.046384	0	0	0	0	0.209712	0.140466	0.230554	0	0	0.120154	0.232414	0.253192	0.274442	0.21408	0.082228	0.235106	0.031318	0	0	0.044332	0	0	0	0	0	0	0	0.071184	0.1108	0	0	0	0	0.030082	0	0	0	0.051292	0.00452	0.097318	0.076296	0	0	0	0	0	0	0.06797	0	0.108238	0.226178	0.058076	0.019204	0	0.1035	0.334558	0.006762	0	0.08925	2.00E-04	0.130906	0	0.091186	0	0	0	0.087692	0	0.201514	0	0	0	0	0	0
CML158Q	0	0	0.08258	0.007768	0	0.068278	0	0.233032	0.036776	0	0.027748	0.077994	0	0	0	0	0	0	0	0	0	0	0.109184	0	0	0.07736	0	0.121062	0	0	0	0	0	0	0	0	0.068474	0	0	0	0	0	0	0	0	0	0	0	0.046986	0	0	0	0.045208	0	0	0	0	0.0582	0	0	0.165158	0	0	0	0	0	0.173744	0.04074	0.178564	0.19687	0.019122	0.24914	0.334372	2	0.009386	0.154294	0.204104	0.310162	0.120308	0.312464	0.138868	0.193368	0.184556	0.233364	0.200554	0.082792	0.321732	0.130796	0.200226	0.470428	0	0.11301	0.18504	0.155728	0.024672	0.242232	0.142216	0.150972	0.180688	0.232818	0.257394	0.193836	0.09711	0.127514	0.116014	0	0	0	0.062294	0	0	0	0.131762	0.023666	0.089138	0.18138	0	0.01916	0.099718	0	0.132472	0	0	0	0	0	0.122308	0.303938	0.008936	0	0.07416	0	0	0	0	0	0.018594	0.044628	0	0	0	0.134718	0	0	0	0.022546	0.313074	0.2394	0.194028	0.18119	0.1205	0.15123	0	0	0	0	0.023028	0	0.07233	0	0	0	0.12752	0	0.049374	0	0.083768	0	0.031174	0	0	0	0	0	0	0	0	0	0	0	0	0.022548	0	0	0.075098	0	0	0	0.026678	0	0	0.256304	0.241916	0.136794	0.043184	0.10213	0.092352	0	0	0	0	0	0	0	0	0.078866	0.295114	0.204888	0.085778	0	0	0.233724	0.161664	0.18897	0.244744	0.287806	0.237708	0.318502	0.095698	0.106684	0.155296	0.02878	0	0.046226	0	0	0	0.028136	0	0.02255	0	0	0	0	0	0.08031	0	0	0	0	0	0	0.146028	0	0	0	0	0	0	0	0.053322	0.179114	0.08478	0	0.166418	0.07654	0.146866	0.190664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040336
CML218	0.149886	0	0	0	0	0	0	0	0.159024	0	0	0.337998	0	0	0	0	0	0.080724	0	0	0	0	0	0	0	0	0	0	0	0.022768	0	0.115832	0	0	0	0	0.06055	0	0	0	0	0	0	0.181628	0	0	0	0	0.030854	0.171284	0	0.0777	0.071664	0	0	0.001666	0	0	0	0.086692	0	0	0	0	0	0	0.114908	0.20169	0.13278	0.11646	0.178148	0.288132	0.251564	0.009386	2	0.521322	0.090776	0.091724	0.320394	0.167672	0.043574	0.355762	0.086922	0.079836	0.178656	0.265422	0.249282	0.257868	0.21542	0.070444	0	0.408222	0.098574	0.199524	0.130196	0.184094	0.305724	0.022338	0.058388	0.22225	0.167968	0.23262	0.189552	0	0.066814	0	0	0	0.063522	0	0	0	0	0	0.256098	0.116708	0.004448	0	0	0	0.036328	0	0	0	0	0	0	0.004868	0	0	0.055752	0.054946	0	0.01488	0	0.042628	0	0	0	0	0	0.003608	0.13949	0	0	0.257956	0.215638	0.286868	0.072432	0.255314	0	0.19591	0.09443	0	0	0.131206	0.110428	0	0	0.118694	0	0	0.198326	0	0	0	0	0	0	0.144896	0	0.00605	0.080862	0	0	0	0	0	0	0	0	0	0	0.116772	0	0	0	0	0.046278	0	0	0.214392	0.257034	0.422086	0.277906	0.250092	0.349508	0.006184	0	0	0.013736	0	0	0	0	0.058486	0.381998	0.290834	0.307428	0	0	0.228916	0.352238	0.225026	0.442194	0.189474	0.084526	0.26075	0.09976	0	0	0.365828	0	0.099894	0	0	0	0.22478	0.042876	0	0	0	0	0	0	0	0	0	0	0	0	0.112324	0.063256	0	0.066016	0	0	0	0	0.197514	0.197756	0.203428	0.265262	0.153446	0.175742	0.125556	0.083222	0.27804	0.019666	0.14165	0	0.11357	0	0	0.075242	0.07693	0	0	0.12478	0	0	0	0	0	0	0	0
CML220	0	0	0	0	0	0	0	0.043138	0.05083	0	0	0.252882	0	0	0	0	0	0.088274	0	0	0	0	0	0	0	0.023566	0	0	0	0.053652	0	0.001686	0	0	0	0	0	0	0	0	0	0	0	0.227546	0	0	0	0	0	0.108832	0.059354	0.017386	0.107338	0	0.002644	0	0	0	0	0	0	0	0	0	0.04222	0	0.092338	0.172766	0.016632	0.208672	0.129156	0.053696	0.040466	0.154294	0.521322	2	0.110794	0.24088	0.357368	0.15315	0.137556	0.354718	0.197654	0.112252	0.030744	0.065854	0.206344	0.238786	0.109688	0.074948	0	0.125628	0.138438	0.150284	0.39041	0.176182	0.111268	0.139206	0.188074	0.257424	0.06253	0.08834	0.035876	0	0	0	0	0	0.018386	0	0	0	0	0.09196	0.09018	0.30278	0.103122	0	0.187714	0	0.076724	0	0.182524	0	0	0.036138	0.025032	0.176054	0	0	0.248994	0.038504	0	0	0	0	0	0	0	0	0	0	0.053538	0	0	0.151922	0.410138	0.274722	0.42061	0.177614	0.094534	0.179876	0	0	0	0	0.193486	0	0.097682	0.01394	0	0	0.135016	0	0.058522	0	0	0.004448	0	0.086354	0.044152	0	0.004972	0	0	0	0	0.040098	0	0	0.101176	0	0	0.0163	0.180582	0	0.021474	0	0	0	0	0.11665	0.123526	0.165138	0.093582	0.293726	0.189342	0.038162	0	0.087034	0	0	0.127934	0	0	0	0.200188	0.248716	0.06582	0	0	0.136552	0.129198	0.300154	0.141478	0.224916	0.061936	0.20939	0	0	0	0.162784	0	0.147764	0	0	0.083502	0.12788	0	0	0	0	0	0	0	0.093266	0.002618	0	0	0	0	0.102828	0.185472	0	0.108148	0	0.116626	0.004478	0.123974	0	0.007464	0.20745	0.270998	0.011726	0.232666	0.216608	0.090882	0.347554	0	0	0	0	0	0	0	0	0.015012	0	0	0	0	0	0	0	0	0	0
CML228	0.04533	0	0.184726	0	0	0	0	0	0.2543	0	0	0.238546	0.09527	0	0	0	0	0.095124	0	0	0	0	0.049968	0	0	0	0	0	0	0	0	0	0.055294	0	0	0	0.178468	0	0	0	0	0.039786	0	0.005576	0.008364	0	0	0	0	0.019158	0	0	0.069344	0	0.10005	0.049212	0	0	0.001676	0.038226	0	0.151914	0	0	0	0	0.281872	0.141768	0	0.236652	0.098884	0.321886	0.139032	0.204104	0.090776	0.110794	2	0.119728	0.027678	0.207648	0.206452	0.271182	0.143502	0.181332	0.234424	0.039	0.119466	0.099256	0.099602	0.2146	0.175672	0.201988	0.213114	0.16718	0.101622	0.128086	0.249308	0.28401	0.189584	0.080028	0.215152	0.261202	0.049238	0.279746	0.091538	0.054388	0	0	0	0	0	0	0.035224	0	0.046098	0.162298	0	0.02	0.04151	0.057562	0	0	0	0	0	0.0149	0	0	0	0	0.163322	0	0	0	0	0.020064	0	0	0	0	0	0	0	0.057796	0.014544	0.382594	0.661594	0.611342	0.278254	0.650252	0.391034	0.343202	0.05198	0	0.114534	0	0.019736	0	0	0.021982	0	0.122834	0	0	0.190854	0	0	0	0	0.075484	0.22258	0	0	0	0	0	0	0.05147	0	0.050008	0.120368	0	0	0	0	0.021882	0	0.034276	0.031168	0	0	0.137476	0.177712	0.242762	0.225966	0.220592	0.128184	0	0	0	0.034128	0.132134	0	0	0	0.058488	0.213536	0.18171	0.118738	0.066506	0.056642	0.181098	0.135328	0.156054	0.22337	0.110122	0.249196	0.123856	0.001196	0	0	0.03686	0	0.008184	0	0.132786	0	0.061146	0	0	0	0	0	0.018246	0	0.02202	0	0	0	0	0	0	0	0	0	0	0.00953	0	0.02872	0	0.212248	0.220242	0.064946	0.10113	0.168534	0.180454	0.231028	0.176884	0	0.047836	0	0	0	0.135344	0.064842	0.051574	0.014088	0	0	0.031428	0.031844	0	0	0	0.044958	0	0.067948
